ID do Produto;Nome do Produto;Categoria;Quantidade Vendida;Data da Venda;Região de Venda;Pais; Preço Unitrio ;Desconto (%); Valor Total de vendas ;Valor de desconto; Receita Total 
0d18a9e4-1199-4220-9328-9f8fa125fca6;Stop;Roupas;21;31/12/2022;Leste;Brasil;R$ 134,74;19,4;R$ 2.829,54;R$ 548,93;R$ 2.280,61
3b112df9-f6c1-460f-a181-e685702c3d5d;Today;Móveis;48;21/01/2023;Norte;Brasil;R$ 161,25;8,13;R$ 7.740,00;R$ 629,26;R$ 7.110,74
6a653d67-9f32-47c2-ae94-d9714f9ac27b;Data;Roupas;32;20/11/2022;Centro;Brasil;R$ 142,08;10,41;R$ 4.546,56;R$ 473,30;R$ 4.073,26
029722a0-06b1-487f-a3e1-e31a000851bb;Discover;Móveis;49;18/05/2024;Oeste;Brasil;R$ 121,78;0,07;R$ 5.967,22;R$ 4,18;R$ 5.963,04
841eb416-3bbc-4611-98ca-d8a738a5c250;Mrs;Alimentos;10;09/01/2023;Oeste;Brasil;R$ 65,23;9,01;R$ 652,30;R$ 58,77;R$ 593,53
63b2c275-2ed6-474f-92a7-10b907ea5703;Senior;Roupas;36;19/04/2024;Leste;Brasil;R$ 198,12;16,65;R$ 7.132,32;R$ 1.187,53;R$ 5.944,79
f92bdc91-f292-4146-a9a2-e6680999bb9d;Discussion;Roupas;43;23/05/2024;Centro;Brasil;R$ 29,08;2,51;R$ 1.250,44;R$ 31,39;R$ 1.219,05
3b86ca8e-14e8-4075-a4cd-fc5b9e9b6ca9;Person;Roupas;41;18/12/2022;Norte;Brasil;R$ 199,39;8,99;R$ 8.174,99;R$ 734,93;R$ 7.440,06
77b5a908-a8ec-4e08-b7ff-3c5a9c5d6a35;Red;Roupas;29;29/05/2023;Sul;Brasil;R$ 142,77;19,39;R$ 4.140,33;R$ 802,81;R$ 3.337,52
125f3a55-bdd9-4086-9bae-6ba834f48969;Person;Roupas;4;06/06/2024;Norte;Brasil;R$ 98,27;1,95;R$ 393,08;R$ 7,67;R$ 385,41
54ecb36d-8245-44f3-ac5c-75a432d9146f;Drug;Eletronicos;13;22/12/2023;Leste;Brasil;R$ 166,59;4,37;R$ 2.165,67;R$ 94,64;R$ 2.071,03
242869e8-23df-44c9-a632-90c41f57501c;Current;Eletronicos;10;20/05/2024;Oeste;Brasil;R$ 101,53;19,58;R$ 1.015,30;R$ 198,80;R$ 816,50
2c01c71e-6f1a-4ff4-adb4-a61dd8dc171b;Mrs;Alimentos;4;14/03/2023;Centro;Brasil;R$ 142,31;8,4;R$ 569,24;R$ 47,82;R$ 521,42
a372a103-ce3c-4e86-8f0e-0bb13c199aca;Easy;Móveis;15;10/01/2023;Oeste;Brasil;R$ 78,46;10,92;R$ 1.176,90;R$ 128,52;R$ 1.048,38
4841592e-4b90-407a-aef3-ad2ac130729a;Kitchen;Roupas;12;15/05/2024;Leste;Brasil;R$ 196,32;3,32;R$ 2.355,84;R$ 78,21;R$ 2.277,63
ea0ddfc7-6388-41bb-a1e5-d9805bd7e03e;Drug;Livros;3;29/03/2024;Norte;Brasil;R$ 69,96;7,55;R$ 209,88;R$ 15,85;R$ 194,03
9b58b37c-da7a-4fdd-9e04-ae6f8d5efb97;People;Alimentos;31;08/11/2022;Oeste;Brasil;R$ 166,44;6,96;R$ 5.159,64;R$ 359,11;R$ 4.800,53
f57b4fd6-7de2-46fa-8a3d-76432304f074;Business;Alimentos;17;19/01/2023;Sul;Brasil;R$ 46,07;19,05;R$ 783,19;R$ 149,20;R$ 633,99
fbdabb95-d1ad-4f40-98a7-028cddb312b0;Professional;Roupas;11;22/06/2024;Leste;Brasil;R$ 147,87;19,43;R$ 1.626,57;R$ 316,04;R$ 1.310,53
21c0c3f2-e9ac-406c-b911-a960f187a39f;How;Roupas;46;27/07/2024;Norte;Brasil;R$ 163,03;11,54;R$ 7.499,38;R$ 865,43;R$ 6.633,95
5b4e1d96-ff02-49ed-9c62-22dbf99af78c;Data;Móveis;30;26/06/2024;Centro;Brasil;R$ 141,58;0,29;R$ 4.247,40;R$ 12,32;R$ 4.235,08
64abafaa-c7fd-4b8e-b74f-ec097ea047f1;People;Eletronicos;28;10/12/2023;Norte;Brasil;R$ 15,25;16,28;R$ 427,00;R$ 69,52;R$ 357,48
6f6e4326-51b2-466f-8fed-da2b8cc87428;Risk;Alimentos;8;06/10/2022;Sul;Brasil;R$ 173,76;0,32;R$ 1.390,08;R$ 4,45;R$ 1.385,63
24b4411c-3230-46cf-aaf0-3e6b786ccd14;Significant;Alimentos;32;06/04/2023;Oeste;Brasil;R$ 39,91;17,93;R$ 1.277,12;R$ 228,99;R$ 1.048,13
84cafc29-9852-4da0-a822-97adc4f89e00;Discussion;Roupas;3;12/10/2023;Norte;Brasil;R$ 100,06;10,04;R$ 300,18;R$ 30,14;R$ 270,04
02b65e74-f9ed-4c50-87f9-6ce98b4eda2b;Else;Alimentos;29;12/05/2024;Sul;Brasil;R$ 81,40;17,36;R$ 2.360,60;R$ 409,80;R$ 1.950,80
7dfa4158-d15b-4086-b1e6-519ed6cc400d;Hour;Livros;23;23/11/2023;Sul;Brasil;R$ 196,96;13,99;R$ 4.530,08;R$ 633,76;R$ 3.896,32
f7ce0a1e-9127-44ea-afec-9a8f38faf531;Tax;Móveis;46;26/11/2022;Sul;Brasil;R$ 133,55;12,98;R$ 6.143,30;R$ 797,40;R$ 5.345,90
d47e1366-96dc-4214-b927-310a960633b7;Me;Roupas;36;08/11/2022;Leste;Brasil;R$ 170,46;9,12;R$ 6.136,56;R$ 559,65;R$ 5.576,91
8cfef496-2547-4efe-b4a2-537cd87cd4cd;People;Móveis;32;16/10/2022;Leste;Brasil;R$ 198,26;8,21;R$ 6.344,32;R$ 520,87;R$ 5.823,45
dda7862d-1450-4769-9257-8d294a418090;Draw;Alimentos;30;27/12/2023;Norte;Brasil;R$ 111,85;7,04;R$ 3.355,50;R$ 236,23;R$ 3.119,27
2f106f1f-d63e-4e44-aa81-ffd04421405f;Man;Eletronicos;32;26/07/2024;Norte;Brasil;R$ 70,79;10,85;R$ 2.265,28;R$ 245,78;R$ 2.019,50
fa818056-ab93-4db1-9dda-51ede53ed674;Size;Eletronicos;8;16/01/2023;Norte;Brasil;R$ 137,19;10,46;R$ 1.097,52;R$ 114,80;R$ 982,72
d4da8d3d-c7c2-45b8-99a5-3958082d4d0a;Owner;Livros;47;30/10/2022;Oeste;Brasil;R$ 198,11;15,3;R$ 9.311,17;R$ 1.424,61;R$ 7.886,56
f4bec8e8-8a10-4640-9c85-2649f646357c;Mrs;Livros;10;29/02/2024;Oeste;Brasil;R$ 152,75;2,27;R$ 1.527,50;R$ 34,67;R$ 1.492,83
ec85b8b3-d02d-4cb0-bb5a-b7e1ae658378;Water;Roupas;8;01/10/2022;Norte;Brasil;R$ 81,26;3,52;R$ 650,08;R$ 22,88;R$ 627,20
14fc9aa0-bcfa-46d2-9580-42c50ec961e6;Other;Livros;23;24/10/2022;Centro;Brasil;R$ 107,93;8,57;R$ 2.482,39;R$ 212,74;R$ 2.269,65
22e359fc-c6de-409f-95ed-b726c9ba47e1;Year;Alimentos;6;11/02/2023;Leste;Brasil;R$ 60,19;3,54;R$ 361,14;R$ 12,78;R$ 348,36
5b48c115-42f4-42b1-a9b5-ebd205be5742;Consider;Roupas;14;03/12/2023;Leste;Brasil;R$ 140,79;11,9;R$ 1.971,06;R$ 234,56;R$ 1.736,50
e1d251b0-d6c8-4a43-b4f3-64f5fd1f474a;Data;Eletronicos;19;03/10/2022;Sul;Brasil;R$ 43,04;10,86;R$ 817,76;R$ 88,81;R$ 728,95
1689aa0f-3419-4cc6-8228-ec57fc11a4e7;Current;Móveis;12;18/06/2024;Norte;Brasil;R$ 171,97;7,63;R$ 2.063,64;R$ 157,46;R$ 1.906,18
632b75c5-b6ee-42ca-94b3-d6809ee5ce1e;Person;Móveis;11;13/04/2024;Oeste;Brasil;R$ 81,79;16,9;R$ 899,69;R$ 152,05;R$ 747,64
04142f9c-a791-429a-91ad-e4099879a67a;Bag;Alimentos;48;12/02/2024;Sul;Brasil;R$ 30,53;13,77;R$ 1.465,44;R$ 201,79;R$ 1.263,65
5a201b67-7a44-460d-823e-2634aa7306d3;Significant;Alimentos;33;08/03/2023;Leste;Brasil;R$ 151,69;8,75;R$ 5.005,77;R$ 438,00;R$ 4.567,77
f5f5ddcc-99a8-43bc-ab08-fe3e13ff6703;Cultural;Livros;18;14/03/2023;Norte;Brasil;R$ 118,17;5,66;R$ 2.127,06;R$ 120,39;R$ 2.006,67
1767f306-92e9-46fa-b1ea-f1fc1e44bc66;East;Alimentos;37;21/12/2023;Leste;Brasil;R$ 161,99;12,41;R$ 5.993,63;R$ 743,81;R$ 5.249,82
299e0a56-028b-4c7a-8c76-16bd51402821;Medical;Móveis;43;06/04/2023;Centro;Brasil;R$ 170,71;18,5;R$ 7.340,53;R$ 1.358,00;R$ 5.982,53
44e21251-bf51-4881-a4ac-383f15b30118;Draw;Roupas;38;19/03/2024;Sul;Brasil;R$ 143,37;17,14;R$ 5.448,06;R$ 933,80;R$ 4.514,26
7b714f32-d29f-4796-a02d-8f426e7a6279;Personal;Móveis;14;09/10/2023;Norte;Brasil;R$ 94,22;19,91;R$ 1.319,08;R$ 262,63;R$ 1.056,45
c5db0d2e-937b-4269-9c37-92f422851ab8;Type;Livros;38;21/08/2023;Centro;Brasil;R$ 36,92;16,12;R$ 1.402,96;R$ 226,16;R$ 1.176,80
9835f087-75a3-4bc1-859d-0367f50c31a8;Consumer;Alimentos;1;16/01/2024;Centro;Brasil;R$ 31,82;2,08;R$ 31,82;R$ 0,66;R$ 31,16
d6c5ccea-4423-430f-a346-630187e7cf52;People;Eletronicos;34;13/05/2023;Oeste;Brasil;R$ 140,71;12,99;R$ 4.784,14;R$ 621,46;R$ 4.162,68
8baa058b-101a-45f0-8db4-017798a7344a;Up;Livros;50;30/03/2024;Norte;Brasil;R$ 61,76;12,33;R$ 3.088,00;R$ 380,75;R$ 2.707,25
885d01b5-2863-4bbb-a90d-b2ee6689aa22;Suffer;Eletronicos;37;20/09/2024;Oeste;Brasil;R$ 33,24;8,23;R$ 1.229,88;R$ 101,22;R$ 1.128,66
072918ef-fdad-48b6-a40e-ea6616742528;Me;Roupas;12;10/09/2024;Centro;Brasil;R$ 47,54;9,93;R$ 570,48;R$ 56,65;R$ 513,83
6ead68bf-a585-4b7e-b506-356d4b6d5323;Type;Móveis;27;01/07/2024;Norte;Brasil;R$ 150,93;15,03;R$ 4.075,11;R$ 612,49;R$ 3.462,62
54448514-255b-4177-9fb6-740c0b8647f4;Great;Eletronicos;5;04/04/2024;Norte;Brasil;R$ 148,39;18,54;R$ 741,95;R$ 137,56;R$ 604,39
be53e8ea-6727-4dc3-9e6d-c4c3214aaa06;Push;Alimentos;16;06/12/2022;Norte;Brasil;R$ 6,78;1,99;R$ 108,48;R$ 2,16;R$ 106,32
a7e41f05-9f08-4d1c-a875-efcd96663a3e;Professional;Eletronicos;50;17/04/2024;Norte;Brasil;R$ 146,56;8,88;R$ 7.328,00;R$ 650,73;R$ 6.677,27
17dff259-2d04-4c9d-a82b-74e89c0c7e3c;Conference;Livros;32;06/05/2024;Oeste;Brasil;R$ 117,26;11,62;R$ 3.752,32;R$ 436,02;R$ 3.316,30
19bc917d-4a08-43da-bb27-705c1687a76d;Commercial;Móveis;44;26/08/2024;Leste;Brasil;R$ 137,27;0,65;R$ 6.039,88;R$ 39,26;R$ 6.000,62
3bc06f7a-7b11-4f54-a122-75e32c59470d;Congress;Roupas;7;23/09/2024;Norte;Brasil;R$ 197,75;5,8;R$ 1.384,25;R$ 80,29;R$ 1.303,96
4258d159-8fc5-40b8-a03d-82fac705f907;Person;Livros;22;23/01/2023;Sul;Brasil;R$ 33,78;8,41;R$ 743,16;R$ 62,50;R$ 680,66
aeed7231-2dd1-4994-b956-67c4dc560bcf;Commercial;Alimentos;2;24/10/2022;Norte;Brasil;R$ 190,33;4,46;R$ 380,66;R$ 16,98;R$ 363,68
bdc216f3-f611-4560-a46c-3e14d234270f;Bag;Eletronicos;19;16/07/2024;Oeste;Brasil;R$ 88,29;9,09;R$ 1.677,51;R$ 152,49;R$ 1.525,02
bdc18b0e-f2bc-40ca-9ddd-26e9f4ad7c1b;Force;Alimentos;44;19/05/2024;Norte;Brasil;R$ 169,12;7,62;R$ 7.441,28;R$ 567,03;R$ 6.874,25
93c044f5-4c4e-48cf-b1b8-72b831fb0615;Everybody;Eletronicos;44;25/02/2024;Leste;Brasil;R$ 185,57;3,91;R$ 8.165,08;R$ 319,25;R$ 7.845,83
517de4f3-1113-47fb-a0a5-daad020f5b4c;Free;Móveis;8;01/07/2024;Centro;Brasil;R$ 23,73;9,39;R$ 189,84;R$ 17,83;R$ 172,01
3b2ee4ce-3354-4e96-9f54-c781300c00cb;Machine;Roupas;26;24/04/2023;Oeste;Brasil;R$ 194,96;2,49;R$ 5.068,96;R$ 126,22;R$ 4.942,74
307dc606-d255-4080-b9c0-091589750174;Mrs;Móveis;24;27/03/2023;Norte;Brasil;R$ 40,03;19,35;R$ 960,72;R$ 185,90;R$ 774,82
e218e9f6-5dad-4947-a943-a0a5051e6736;People;Móveis;38;01/08/2023;Norte;Brasil;R$ 15,23;18,28;R$ 578,74;R$ 105,79;R$ 472,95
3ff369d5-d028-432c-b527-a8233c802cda;Congress;Roupas;7;04/12/2022;Norte;Brasil;R$ 196,15;8,26;R$ 1.373,05;R$ 113,41;R$ 1.259,64
38f64d48-3062-477a-8ca8-01c4264fc098;Trip;Alimentos;21;20/03/2024;Centro;Brasil;R$ 131,77;16,41;R$ 2.767,17;R$ 454,09;R$ 2.313,08
c7cea496-4c4b-4bfb-970a-5e640694abb8;Reduce;Roupas;10;17/08/2023;Norte;Brasil;R$ 120,71;14,08;R$ 1.207,10;R$ 169,96;R$ 1.037,14
e66a2137-3ff4-4b43-9128-e3443fbd6ee6;Skill;Eletronicos;2;08/08/2023;Leste;Brasil;R$ 194,10;14,82;R$ 388,20;R$ 57,53;R$ 330,67
48249813-99d3-45fa-afd1-43e0843233b3;Entire;Eletronicos;6;05/07/2024;Oeste;Brasil;R$ 127,26;0,15;R$ 763,56;R$ 1,15;R$ 762,41
5e829573-e8b3-438e-b6a0-61aeaf386622;Personal;Móveis;30;04/10/2023;Oeste;Brasil;R$ 83,78;7,49;R$ 2.513,40;R$ 188,25;R$ 2.325,15
8365d6c1-8ddd-4f42-b397-2bc6e0aeea76;Knowledge;Livros;46;10/12/2023;Norte;Brasil;R$ 11,63;4,48;R$ 534,98;R$ 23,97;R$ 511,01
7633397d-b014-49f8-8fa6-a17e9b2692cf;Glass;Eletronicos;43;05/09/2023;Centro;Brasil;R$ 51,97;5,67;R$ 2.234,71;R$ 126,71;R$ 2.108,00
4b8b36d4-bdd1-40b8-8a52-1e2aad2a102d;Consumer;Móveis;31;16/04/2024;Oeste;Brasil;R$ 100,28;17,59;R$ 3.108,68;R$ 546,82;R$ 2.561,86
de89ae0e-ef56-496a-b243-b5041ad484f3;Hour;Livros;30;30/04/2024;Sul;Brasil;R$ 139,16;5,29;R$ 4.174,80;R$ 220,85;R$ 3.953,95
45059479-76f5-49a9-a400-98739b0810d4;Medical;Roupas;41;11/11/2022;Centro;Brasil;R$ 191,14;16,77;R$ 7.836,74;R$ 1.314,22;R$ 6.522,52
08988823-c2a6-4421-9e14-396d15b94468;Indicate;Livros;18;10/05/2024;Centro;Brasil;R$ 132,30;15,9;R$ 2.381,40;R$ 378,64;R$ 2.002,76
958e66d2-b0dd-492a-b633-813b157e1949;Theory;Alimentos;39;12/10/2023;Norte;Brasil;R$ 78,20;8,29;R$ 3.049,80;R$ 252,83;R$ 2.796,97
2a05dfdb-0b04-4713-b19c-1d682600d0ab;Today;Móveis;43;26/07/2024;Oeste;Brasil;R$ 139,90;4,83;R$ 6.015,70;R$ 290,56;R$ 5.725,14
d5743110-0ad4-4c57-b678-8ca0cd734070;Trip;Móveis;1;09/06/2024;Oeste;Brasil;R$ 160,09;18;R$ 160,09;R$ 28,82;R$ 131,27
ec829694-3b94-47cd-8fa3-fb50038001aa;Later;Móveis;22;27/05/2024;Oeste;Brasil;R$ 133,41;8,29;R$ 2.935,02;R$ 243,31;R$ 2.691,71
eab4e78c-e9be-4279-8ad1-fe5d64b9e166;Later;Eletronicos;3;27/04/2024;Oeste;Brasil;R$ 156,66;0,31;R$ 469,98;R$ 1,46;R$ 468,52
5b53522e-fdad-4ddb-a8ab-aa2b7c8ca86a;Business;Alimentos;42;05/10/2023;Centro;Brasil;R$ 173,65;3,07;R$ 7.293,30;R$ 223,90;R$ 7.069,40
87edb900-5194-4835-af80-6d5a995b7acd;Indicate;Livros;40;14/06/2024;Centro;Brasil;R$ 131,81;7,49;R$ 5.272,40;R$ 394,90;R$ 4.877,50
5115bf74-a1c2-4f0a-91a3-57644a247faa;System;Roupas;29;05/01/2024;Norte;Brasil;R$ 58,67;16,33;R$ 1.701,43;R$ 277,84;R$ 1.423,59
13b3ee1b-7f67-4c2d-a75a-8704c6db8118;Today;Livros;21;02/02/2024;Leste;Brasil;R$ 132,37;16,4;R$ 2.779,77;R$ 455,88;R$ 2.323,89
5cdbf189-2a55-45c9-b342-fe1ce2981a4a;Skill;Alimentos;47;23/11/2022;Norte;Brasil;R$ 76,63;12;R$ 3.601,61;R$ 432,19;R$ 3.169,42
98b0d51d-820f-470d-8236-f6e1f0b40bf5;Black;Livros;47;02/09/2023;Oeste;Brasil;R$ 28,40;6,7;R$ 1.334,80;R$ 89,43;R$ 1.245,37
0ff3b465-5346-4ea2-a47f-8617b5a4d834;Civil;Alimentos;37;01/10/2023;Centro;Brasil;R$ 21,11;19,18;R$ 781,07;R$ 149,81;R$ 631,26
41b46afd-198a-41cc-9128-010b79a7368a;Current;Eletronicos;9;26/06/2023;Leste;Brasil;R$ 100,40;19,86;R$ 903,60;R$ 179,45;R$ 724,15
2612ae17-25fe-4047-854e-ba063de25205;Free;Alimentos;14;06/07/2023;Centro;Brasil;R$ 135,41;4,84;R$ 1.895,74;R$ 91,75;R$ 1.803,99
986afeb8-ce2d-4ad5-a017-cac1a24eea96;Quality;Alimentos;4;05/07/2024;Sul;Brasil;R$ 104,40;19,47;R$ 417,60;R$ 81,31;R$ 336,29
a48b5370-ea30-4cc8-b8db-da812cb48f4e;Person;Alimentos;42;06/08/2023;Norte;Brasil;R$ 9,49;3,85;R$ 398,58;R$ 15,35;R$ 383,23
5b24b896-f27c-48d7-9983-bea6d387b61e;Push;Alimentos;19;18/06/2024;Norte;Brasil;R$ 116,73;12,89;R$ 2.217,87;R$ 285,88;R$ 1.931,99
36fe1880-086b-4334-86b7-6bff982b424e;Cultural;Livros;21;05/10/2022;Norte;Brasil;R$ 116,66;16,57;R$ 2.449,86;R$ 405,94;R$ 2.043,92
4be0002d-53a1-4d2b-9f12-3aa13c110a2f;Personal;Móveis;4;26/10/2022;Centro;Brasil;R$ 58,38;16,03;R$ 233,52;R$ 37,43;R$ 196,09
88abb8a3-99e8-474f-a982-731bacf493fe;Trip;Eletronicos;48;08/03/2023;Norte;Brasil;R$ 150,35;11,56;R$ 7.216,80;R$ 834,26;R$ 6.382,54
e4dfd397-c408-4e91-bef1-e90d98f8e3c9;Price;Roupas;5;24/06/2023;Centro;Brasil;R$ 159,90;2,58;R$ 799,50;R$ 20,63;R$ 778,87
47cad855-0932-479c-b59c-1072424c698a;People;Livros;36;12/09/2023;Sul;Brasil;R$ 40,31;12,73;R$ 1.451,16;R$ 184,73;R$ 1.266,43
da988965-76fc-44b9-90a1-d167e3c2d53f;Bag;Livros;39;21/12/2023;Centro;Brasil;R$ 99,42;19,55;R$ 3.877,38;R$ 758,03;R$ 3.119,35
b6232e14-b546-45ab-943d-5d02b24870c1;Force;Livros;25;11/11/2022;Sul;Brasil;R$ 130,70;3,47;R$ 3.267,50;R$ 113,38;R$ 3.154,12
60a664c5-3832-42bd-95e3-fc84df3a1523;Risk;Alimentos;6;24/11/2022;Centro;Brasil;R$ 89,56;18,08;R$ 537,36;R$ 97,15;R$ 440,21
db1b4d7c-0268-4692-a4b8-122d6b43bae9;Enjoy;Roupas;26;13/12/2023;Leste;Brasil;R$ 116,43;10,35;R$ 3.027,18;R$ 313,31;R$ 2.713,87
2bff4672-75e6-4feb-9941-76afbda19263;Black;Livros;17;13/01/2023;Leste;Brasil;R$ 24,39;8,75;R$ 414,63;R$ 36,28;R$ 378,35
521692f6-03e5-4f35-b85d-891422df8d0f;Discussion;Livros;12;11/04/2023;Oeste;Brasil;R$ 17,38;1,99;R$ 208,56;R$ 4,15;R$ 204,41
60bf4e83-5dcb-4742-aa13-be565c8ff9a8;Congress;Roupas;16;06/03/2024;Oeste;Brasil;R$ 182,23;16,02;R$ 2.915,68;R$ 467,09;R$ 2.448,59
40421f37-cfbd-45ae-bfac-833a4adf6623;Medical;Móveis;50;07/12/2022;Centro;Brasil;R$ 160,07;10,09;R$ 8.003,50;R$ 807,55;R$ 7.195,95
8510b273-1f9e-4402-9590-155df95572f5;Price;Móveis;26;14/10/2023;Oeste;Brasil;R$ 41,05;12,63;R$ 1.067,30;R$ 134,80;R$ 932,50
c4310a9f-4109-4d9e-aed6-b49a3810b8ea;Commercial;Eletronicos;6;14/02/2023;Sul;Brasil;R$ 163,51;15,69;R$ 981,06;R$ 153,93;R$ 827,13
b1cee7df-bab6-44cb-9fca-065bc6c696f9;Else;Roupas;2;22/08/2024;Sul;Brasil;R$ 8,85;16,86;R$ 17,70;R$ 2,98;R$ 14,72
a32c36e0-d611-4ae1-bb8e-4f19586f385c;Price;Roupas;14;20/09/2024;Sul;Brasil;R$ 113,43;12,55;R$ 1.588,02;R$ 199,30;R$ 1.388,72
cf7c5ffd-5fcf-4350-b0f8-01617813d318;Me;Alimentos;11;24/09/2023;Norte;Brasil;R$ 109,60;5,2;R$ 1.205,60;R$ 62,69;R$ 1.142,91
55f9e8c6-2cfc-416d-932d-52110d194571;Tree;Livros;25;01/08/2023;Norte;Brasil;R$ 163,38;11,06;R$ 4.084,50;R$ 451,75;R$ 3.632,75
0aa80f27-6695-4223-abda-085649dc9734;Bag;Móveis;50;04/04/2024;Sul;Brasil;R$ 100,27;18,97;R$ 5.013,50;R$ 951,06;R$ 4.062,44
395c799d-e760-4903-b0f4-fa668f8e6ec8;Poor;Alimentos;26;02/06/2023;Leste;Brasil;R$ 106,19;4,08;R$ 2.760,94;R$ 112,65;R$ 2.648,29
ad3d73f2-7127-4e86-9adf-366abb01c59d;Hour;Eletronicos;19;18/07/2023;Centro;Brasil;R$ 119,02;1,87;R$ 2.261,38;R$ 42,29;R$ 2.219,09
493abb84-cc50-4be6-a4e6-b4ae022495a1;Civil;Móveis;42;06/11/2022;Oeste;Brasil;R$ 144,18;8,75;R$ 6.055,56;R$ 529,86;R$ 5.525,70
c0e9a356-4b24-4f03-aab1-991d25dc9515;Truth;Livros;49;06/05/2023;Centro;Brasil;R$ 159,06;12,58;R$ 7.793,94;R$ 980,48;R$ 6.813,46
708a713e-a9b6-41b5-9cce-eaa2777df16d;How;Eletronicos;42;12/09/2023;Leste;Brasil;R$ 29,20;11,87;R$ 1.226,40;R$ 145,57;R$ 1.080,83
4dd148eb-c574-49f9-9fc9-fccefeb8f4fa;Under;Eletronicos;10;09/08/2023;Leste;Brasil;R$ 151,83;0,56;R$ 1.518,30;R$ 8,50;R$ 1.509,80
641ddcd5-d400-4932-a57b-e6fc45116e08;Second;Livros;8;15/04/2023;Centro;Brasil;R$ 193,31;14,15;R$ 1.546,48;R$ 218,83;R$ 1.327,65
63fbebb1-b69f-4da1-b154-10a33514a352;Property;Alimentos;20;04/09/2024;Centro;Brasil;R$ 180,03;18,41;R$ 3.600,60;R$ 662,87;R$ 2.937,73
0c034cbd-9b2f-4640-b2b4-b65593a1310f;Kitchen;Livros;32;16/05/2023;Sul;Brasil;R$ 40,23;1,58;R$ 1.287,36;R$ 20,34;R$ 1.267,02
7c46ba34-8f00-4eb0-9116-95c6044ec871;Staff;Roupas;28;13/06/2024;Sul;Brasil;R$ 121,83;7,65;R$ 3.411,24;R$ 260,96;R$ 3.150,28
520d35ec-626f-4f92-99b0-e3445f0f957e;Might;Móveis;48;25/10/2023;Oeste;Brasil;R$ 40,09;14,85;R$ 1.924,32;R$ 285,76;R$ 1.638,56
ccf128f0-ee1d-48d6-a2d4-7dc020af6407;Kitchen;Livros;20;16/02/2024;Leste;Brasil;R$ 113,17;2,61;R$ 2.263,40;R$ 59,07;R$ 2.204,33
3b8922db-5c5e-428a-991f-a386085d3c58;Owner;Móveis;44;24/03/2023;Centro;Brasil;R$ 161,10;9,07;R$ 7.088,40;R$ 642,92;R$ 6.445,48
1b6c75ef-b52b-4c5d-9762-a3fcfd97a3c9;Civil;Roupas;39;19/04/2024;Leste;Brasil;R$ 28,99;12,63;R$ 1.130,61;R$ 142,80;R$ 987,81
2e0e87c0-40c6-45f1-b6cc-92e6b90c763a;Team;Roupas;9;11/05/2023;Leste;Brasil;R$ 30,12;7,16;R$ 271,08;R$ 19,41;R$ 251,67
f97779c8-03ab-4e1e-b746-911037344da0;Discover;Roupas;23;27/01/2024;Leste;Brasil;R$ 45,21;4,79;R$ 1.039,83;R$ 49,81;R$ 990,02
7f1758f3-c9bf-41f5-89fd-d2208f5ada00;Mrs;Livros;43;17/03/2023;Norte;Brasil;R$ 36,44;17,96;R$ 1.566,92;R$ 281,42;R$ 1.285,50
825085f6-65ca-4c6b-a7f4-3deabbab16c9;Include;Alimentos;7;14/05/2023;Centro;Brasil;R$ 114,69;5,94;R$ 802,83;R$ 47,69;R$ 755,14
f0c76ce2-7875-4317-a690-208c0fb3a39d;Hour;Móveis;24;26/07/2024;Centro;Brasil;R$ 171,03;10,71;R$ 4.104,72;R$ 439,62;R$ 3.665,10
758c84d3-0277-4c60-92cf-e4de7497295e;Mrs;Livros;33;27/09/2022;Sul;Brasil;R$ 11,83;4,91;R$ 390,39;R$ 19,17;R$ 371,22
564e1ebf-bcf9-43cf-aa31-5fcb23d567f9;Push;Eletronicos;13;07/06/2023;Norte;Brasil;R$ 196,09;15,6;R$ 2.549,17;R$ 397,67;R$ 2.151,50
b7dc42f4-c2a5-49ee-8f36-c7161dae0f7d;Discover;Alimentos;32;17/08/2023;Sul;Brasil;R$ 103,70;15,72;R$ 3.318,40;R$ 521,65;R$ 2.796,75
5cba4279-8711-4f57-a034-dd7ff2270400;Red;Móveis;29;12/07/2024;Centro;Brasil;R$ 75,89;15,41;R$ 2.200,81;R$ 339,14;R$ 1.861,67
a2b78a33-bc48-47ea-afec-2e2020b51a19;Theory;Alimentos;25;11/04/2024;Centro;Brasil;R$ 111,16;13,19;R$ 2.779,00;R$ 366,55;R$ 2.412,45
03c93ded-166e-43f5-906c-0629dc1ee896;Else;Livros;31;17/08/2023;Norte;Brasil;R$ 87,50;5,5;R$ 2.712,50;R$ 149,19;R$ 2.563,31
5df97441-4d57-4d40-8b42-d410027682e1;Plan;Móveis;18;05/04/2023;Oeste;Brasil;R$ 189,32;18,7;R$ 3.407,76;R$ 637,25;R$ 2.770,51
147b455e-f070-481b-af78-ef7c4492c958;Machine;Livros;37;08/01/2023;Leste;Brasil;R$ 5,02;12,55;R$ 185,74;R$ 23,31;R$ 162,43
97138854-945d-4728-a452-8f6e9349c72d;Business;Roupas;39;01/03/2023;Sul;Brasil;R$ 63,62;12,77;R$ 2.481,18;R$ 316,85;R$ 2.164,33
af52ade3-b396-443d-a7fc-221f908d5ab8;Security;Eletronicos;28;13/08/2023;Sul;Brasil;R$ 189,51;11,59;R$ 5.306,28;R$ 615,00;R$ 4.691,28
